112.7,       119.3,       119.8,       120.6,       115.6,       119.2,       115.5,         118,       120.3,       117.6,       116.8,       117.7,       117.3,       117.7,       118.7,       116.1,         117,       118.9,       114.9,       115.7,       120.5,       118.8,         118,       119.7,       113.5,       118.7,       120.5,       117.9,       114.7,       115.8,       120.2,       124.9,       116.6,         116,       118.1,       122.2,       120.3,       115.1,       119.2,       117.9,       119.6,         118,       116.2,       116.5,       120.2,         118,       116.7,       115.1,       117.8,       119.1,       119.1,       113.3,       119.5,       109.5,       113.6,       121.8,         114,       118.6,       131.2,       111.1,       121.3,       111.3,       123.6,       116.7,       110.9,       119.8,       117.3,       116.5,         118,       118.6,       119.9,       111.4,       112.2,       128.4,       114.8,       110.3,       113.7,       117.1,       117.1,       115.7,       122.5,       111.2,       114.9,       112.5,       115.1,         115,       115.5,       122.1,       115.8,       111.4,       120.8,       118.4,       113.3,       119.1,       123.3,       120.1,       113.9,       109.5,       115.8,       119.4,
        28.8,        22.6,       22.12,       21.32,        26.1,       22.72,       26.15,       23.78,        21.6,       24.14,        24.9,        24.1,       24.43,       24.11,       23.17,       25.55,       24.73,          23,       26.69,       25.95,       21.44,       23.02,       23.76,       22.25,       27.99,       23.14,       21.43,       23.87,       26.87,       25.83,       21.72,        17.3,       25.12,       25.71,       23.75,       19.89,       21.61,       26.57,       22.64,       23.92,       22.34,       23.78,       25.44,       25.22,       21.76,       23.78,       24.98,       26.53,       23.95,       22.76,       22.78,       28.17,       22.44,       31.81,       27.91,       20.25,       27.59,       23.21,        11.4,       30.28,       20.71,       30.07,       18.59,       25.02,       30.49,       22.11,       24.47,       25.19,       23.77,       23.21,          22,       29.98,       29.28,       14.03,       26.77,       31.07,       27.82,       24.68,       24.62,       25.97,       19.56,       30.14,       26.67,          29,       26.52,       26.65,       26.16,       19.99,       25.82,       29.96,       21.16,       23.41,       28.21,       22.81,       18.85,       21.84,       27.68,       31.81,        25.9,       22.47,
       82.21,       82.92,       82.97,       83.06,       82.52,        82.9,       82.51,       82.78,       83.03,       82.74,       82.65,       82.74,       82.71,       82.74,       82.85,       82.58,       82.67,       82.87,       82.45,       82.53,       83.05,       82.87,       82.78,       82.96,        82.3,       82.85,       83.05,       82.77,       82.43,       82.55,       83.02,       83.52,       82.63,       82.56,       82.78,       83.22,       83.03,       82.46,       82.91,       82.76,       82.94,       82.78,       82.59,       82.62,       83.01,       82.78,       82.64,       82.47,       82.76,        82.9,       82.89,       82.28,       82.93,       81.86,       82.31,       83.18,       82.35,       82.85,       84.19,       82.04,       83.13,       82.06,       83.37,       82.64,       82.01,       82.97,        82.7,       82.62,       82.78,       82.85,       82.98,       82.07,       82.15,       83.89,       82.44,       81.95,       82.32,       82.68,       82.68,       82.53,       83.26,       82.05,       82.45,       82.18,       82.47,       82.45,       82.51,       83.21,       82.55,       82.08,       83.08,       82.82,       82.28,       82.89,       83.34,          83,       82.34,       81.86,       82.54,       82.93,
