0.690381,-0.425119,0.351642,-0.2092,0.418607
0.629881,0.746655,-0.0750322,0.0443948,-0.195334
-0.0210355,-0.0802765,0.75243,0.0557374,-0.651042
-0.122537,0.223275,0.381651,0.746781,0.481449
-0.333418,0.453303,0.398634,-0.627276,0.36189
